Nusa Tenggara Barat,SMP,Laki-laki,90389,6007
Bali,SMP,Laki-laki,9872,5413
Kalimantan Timur,SMP,Laki-laki,79747,373
Papua,SMP,Laki-laki,63633,3157
Jambi,SMP,Laki-laki,67782,389
Kalimantan Selatan,SMP,Laki-laki,60435,3698
Yogyakarta,SMP,Laki-laki,63935,4217
Sulawesi Tengah,SMP,Laki-laki,65498,3555
Sulawesi Tenggara,SMP,Laki-laki,64662,3272
Kalimantan Tengah,SMP,Laki-laki,54569,2478
Sulawesi Utara,SMP,Laki-laki,58756,235
Maluku,SMP,Laki-laki,48795,3351
Kepulauan Riau,SMP,Laki-laki,45131,2399
Bengkulu,SMP,Laki-laki,45131,1831
Kepulauan Bangka Belitung,SMP,Laki-laki,29484,198
Sulawesi Barat,SMP,Laki-laki,29216,1985
Maluku Utara,SMP,Laki-laki,30948,1239
Papua Barat,SMP,Laki-laki,24705,1029
Gorontalo,SMP,Laki-laki,23862,1377
Kalimantan Utara,SMP,Laki-laki,15827,1066
Luar Negeri,SMP,Laki-laki,2289,142
Jawa Barat,SMA,Perempuan,393107,19895
Jawa Timur,SMA,Perempuan,30014,16683
Jawa Tengah,SMA,Perempuan,251939,12763
Sumatera Utara,SMA,Perempuan,202643,14192
Banten,SMA,Perempuan,99871,8751
Sulawesi Selatan,SMA,Perempuan,128176,9158
Sumatera Selatan,SMA,Perempuan,109676,5517
Jakarta,SMA,Perempuan,8911,6747
Lampung,SMA,Perempuan,83911,7248
Nusa Tenggara Timur,SMA,Perempuan,103007,10276
Riau,SMA,Perempuan,84451,76
Sumatera Barat,SMA,Perempuan,83905,6615
Kalimantan Barat,SMA,Perempuan,66161,8445
Aceh,SMA,Perempuan,71759,4373
Nusa Tenggara Barat,SMA,Perempuan,5213,4164
Bali,SMA,Perempuan,43564,2631
Kalimantan Timur,SMA,Perempuan,40833,3643
Papua,SMA,Perempuan,40814,2772
Jambi,SMA,Perempuan,29833,2623
Kalimantan Selatan,SMA,Perempuan,35934,2885
Yogyakarta,SMA,Perempuan,39718,3753
Sulawesi Tengah,SMA,Perempuan,32166,2505
Sulawesi Tenggara,SMA,Perempuan,47788,2851
Kalimantan Tengah,SMA,Perempuan,30514,2858
Sulawesi Utara,SMA,Perempuan,31978,3843
Maluku,SMA,Perempuan,35491,2546
Kepulauan Riau,SMA,Perempuan,24144,2476
Bengkulu,SMA,Perempuan,26329,199
Kepulauan Bangka Belitung,SMA,Perempuan,1512,1209
Sulawesi Barat,SMA,Perempuan,16627,1848
Maluku Utara,SMA,Perempuan,1997,980
Papua Barat,SMA,Perempuan,13472,123
Gorontalo,SMA,Perempuan,16032,1347
Kalimantan Utara,SMA,Perempuan,8628,688
Luar Negeri,SMA,Perempuan,271,64
Jawa Barat,SMA,Laki-laki,311458,16353
Jawa Timur,SMA,Laki-laki,232853,14807
Jawa Tengah,SMA,Laki-laki,152809,10967
Sumatera Utara,SMA,Laki-laki,161871,774
Banten,SMA,Laki-laki,83991,548
Sulawesi Selatan,SMA,Laki-laki,100608,4503
Sumatera Selatan,SMA,Laki-laki,92632,4703
Jakarta,SMA,Laki-laki,77168,4058
Lampung,SMA,Laki-laki,66447,6091
Nusa Tenggara Timur,SMA,Laki-laki,83212,4056
Riau,SMA,Laki-laki,68345,3313
Sumatera Barat,SMA,Laki-laki,61055,4789
Kalimantan Barat,SMA,Laki-laki,57409,2878
Aceh,SMA,Laki-laki,61083,4234
Nusa Tenggara Barat,SMA,Laki-laki,48289,3203
Bali,SMA,Laki-laki,44187,2826
Kalimantan Timur,SMA,Laki-laki,33051,2066
Papua,SMA,Laki-laki,35415,1816
Jambi,SMA,Laki-laki,33242,1846
Kalimantan Selatan,SMA,Laki-laki,31041,2114
Yogyakarta,SMA,Laki-laki,33445,2934
Sulawesi Tengah,SMA,Laki-laki,23106,1876
Sulawesi Tenggara,SMA,Laki-laki,42426,1721
Kalimantan Tengah,SMA,Laki-laki,27537,1588
Sulawesi Utara,SMA,Laki-laki,29116,1803
Maluku,SMA,Laki-laki,33847,183
Kepulauan Riau,SMA,Laki-laki,1953,1402
Bengkulu,SMA,Laki-laki,21471,107
Kepulauan Bangka Belitung,SMA,Laki-laki,12245,861
Sulawesi Barat,SMA,Laki-laki,13141,1293
Maluku Utara,SMA,Laki-laki,19045,663
Papua Barat,SMA,Laki-laki,13058,665
Gorontalo,SMA,Laki-laki,12312,816
Kalimantan Utara,SMA,Laki-laki,7851,564
Luar Negeri,SMA,Laki-laki,283,65
Jawa Barat,SMK,Perempuan,459742,25724
Jawa Timur,SMK,Perempuan,30121,20822
Jawa Tengah,SMK,Perempuan,322129,20828
Sumatera Utara,SMK,Perempuan,127882,10814
Banten,SMK,Perempuan,110772,5709
Sulawesi Selatan,SMK,Perempuan,5482,441
Sumatera Selatan,SMK,Perempuan,48193,5956
Jakarta,SMK,Perempuan,105967,5317
Lampung,SMK,Perempuan,60667,3437
Nusa Tenggara Timur,SMK,Perempuan,37202,4062
Riau,SMK,Perempuan,39016,4592
Sumatera Barat,SMK,Perempuan,36369,621
Kalimantan Barat,SMK,Perempuan,31404,4926
Aceh,SMK,Perempuan,21365,3114
Nusa Tenggara Barat,SMK,Perempuan,27773,214
Bali,SMK,Perempuan,44512,2903
Kalimantan Timur,SMK,Perempuan,31581,2374
Papua,SMK,Perempuan,2149,2139
Jambi,SMK,Perempuan,12486,2554
Kalimantan Selatan,SMK,Perempuan,24133,2084
Yogyakarta,SMK,Perempuan,20778,1815
Sulawesi Tengah,SMK,Perempuan,38277,3539
Sulawesi Tenggara,SMK,Perempuan,14214,163
Kalimantan Tengah,SMK,Perempuan,14746,2329
Sulawesi Utara,SMK,Perempuan,23733,1443
Maluku,SMK,Perempuan,9273,1574
Kepulauan Riau,SMK,Perempuan,12181,1556
Bengkulu,SMK,Perempuan,11256,1265
Kepulauan Bangka Belitung,SMK,Perempuan,11008,1244
Sulawesi Barat,SMK,Perempuan,12442,950
Maluku Utara,SMK,Perempuan,7725,847
Papua Barat,SMK,Perempuan,5504,1101
Gorontalo,SMK,Perempuan,8478,676
Kalimantan Utara,SMK,Perempuan,4094,397
Luar Negeri,SMK,Perempuan,43,3
Jawa Barat,SMK,Laki-laki,615669,27129
Jawa Timur,SMK,Laki-laki,437103,21376
Jawa Tengah,SMK,Laki-laki,447198,22365
Sumatera Utara,SMK,Laki-laki,170051,8086
Banten,SMK,Laki-laki,14126,3977
Sulawesi Selatan,SMK,Laki-laki,75222,2762
Sumatera Selatan,SMK,Laki-laki,6603,5777
Jakarta,SMK,Laki-laki,116773,4654
Lampung,SMK,Laki-laki,80124,339
Nusa Tenggara Timur,SMK,Laki-laki,45354,234
Riau,SMK,Laki-laki,55761,282
Sumatera Barat,SMK,Laki-laki,50389,531
Kalimantan Barat,SMK,Laki-laki,37328,2567
Aceh,SMK,Laki-laki,32666,3517
Nusa Tenggara Barat,SMK,Laki-laki,42169,2048
Bali,SMK,Laki-laki,53721,2792
Kalimantan Timur,SMK,Laki-laki,43302,1767
Papua,SMK,Laki-laki,2901,1585
Jambi,SMK,Laki-laki,20032,2187
Kalimantan Selatan,SMK,Laki-laki,32704,1561
Yogyakarta,SMK,Laki-laki,23708,135
Sulawesi Tengah,SMK,Laki-laki,50216,3205
Sulawesi Tenggara,SMK,Laki-laki,18038,1088
Kalimantan Tengah,SMK,Laki-laki,19071,1702
Sulawesi Utara,SMK,Laki-laki,25995,862
Maluku,SMK,Laki-laki,11795,1245
Kepulauan Riau,SMK,Laki-laki,17483,1064
Bengkulu,SMK,Laki-laki,16743,1011
Kepulauan Bangka Belitung,SMK,Laki-laki,13074,1025
Sulawesi Barat,SMK,Laki-laki,13977,805
Maluku Utara,SMK,Laki-laki,8954,757
Papua Barat,SMK,Laki-laki,7997,680
Gorontalo,SMK,Laki-laki,10001,481
Kalimantan Utara,SMK,Laki-laki,4754,378
Luar Negeri,SMK,Laki-laki,20,3
Jawa Barat,SLB,Perempuan,9197,2908
Jawa Timur,SLB,Perempuan,7846,2477
Jawa Tengah,SLB,Perempuan,7159,1883
Sumatera Utara,SLB,Perempuan,1934,543
Banten,SLB,Perempuan,2077,854
Sulawesi Selatan,SLB,Perempuan,1815,333
Sumatera Selatan,SLB,Perempuan,921,777
Jakarta,SLB,Perempuan,223,305
Lampung,SLB,Perempuan,789,420
Nusa Tenggara Timur,SLB,Perempuan,1033,654
Riau,SLB,Perempuan,1136,420
Sumatera Barat,SLB,Perempuan,2362,896
Kalimantan Barat,SLB,Perempuan,506,111
Aceh,SLB,Perempuan,1378,421
Nusa Tenggara Barat,SLB,Perempuan,1316,169
Bali,SLB,Perempuan,805,243
Kalimantan Timur,SLB,Perempuan,783,264
Papua,SLB,Perempuan,685,415
Jambi,SLB,Perempuan,269,274
Kalimantan Selatan,SLB,Perempuan,861,190
Yogyakarta,SLB,Perempuan,503,378
Sulawesi Tengah,SLB,Perempuan,2009,855
Sulawesi Tenggara,SLB,Perempuan,1129,194
Kalimantan Tengah,SLB,Perempuan,428,213
Sulawesi Utara,SLB,Perempuan,564,113
Maluku,SLB,Perempuan,341,70
Kepulauan Riau,SLB,Perempuan,511,217
Bengkulu,SLB,Perempuan,530,190
Kepulauan Bangka Belitung,SLB,Perempuan,384,173
Sulawesi Barat,SLB,Perempuan,567,186
Maluku Utara,SLB,Perempuan,382,119
Papua Barat,SLB,Perempuan,97,154
Gorontalo,SLB,Perempuan,367,27
Kalimantan Utara,SLB,Perempuan,132,41
Luar Negeri,SLB,Perempuan,0,0
Jawa Barat,SLB,Laki-laki,13486,1233
Jawa Timur,SLB,Laki-laki,1142,856
Jawa Tengah,SLB,Laki-laki,10414,799
Sumatera Utara,SLB,Laki-laki,2836,140
Banten,SLB,Laki-laki,3314,276
Sulawesi Selatan,SLB,Laki-laki,2624,89
Sumatera Selatan,SLB,Laki-laki,1531,288
Jakarta,SLB,Laki-laki,3458,136
Lampung,SLB,Laki-laki,1109,200
Nusa Tenggara Timur,SLB,Laki-laki,1402,176
Riau,SLB,Laki-laki,1975,111
Sumatera Barat,SLB,Laki-laki,4089,326
Kalimantan Barat,SLB,Laki-laki,881,207
Aceh,SLB,Laki-laki,2063,223
Nusa Tenggara Barat,SLB,Laki-laki,1845,61
Bali,SLB,Laki-laki,1286,148
Kalimantan Timur,SLB,Laki-laki,1575,94
Papua,SLB,Laki-laki,1149,183
Jambi,SLB,Laki-laki,364,97
Kalimantan Selatan,SLB,Laki-laki,1423,68
Yogyakarta,SLB,Laki-laki,830,141
Sulawesi Tengah,SLB,Laki-laki,3102,357
Sulawesi Tenggara,SLB,Laki-laki,1744,74
Kalimantan Tengah,SLB,Laki-laki,664,72
Sulawesi Utara,SLB,Laki-laki,819,25
Maluku,SLB,Laki-laki,576,32
Kepulauan Riau,SLB,Laki-laki,786,69
Bengkulu,SLB,Laki-laki,821,39
Kepulauan Bangka Belitung,SLB,Laki-laki,607,73
Sulawesi Barat,SLB,Laki-laki,808,61
Maluku Utara,SLB,Laki-laki,527,43
Papua Barat,SLB,Laki-laki,137,56
Gorontalo,SLB,Laki-laki,545,5
Kalimantan Utara,SLB,Laki-laki,263,17
Luar Negeri,SLB,Laki-laki,0,0
Jawa Barat,SD,Perempuan,2173065,131058
Jawa Timur,SD,Perempuan,1360548,117976
Jawa Tengah,SD,Perempuan,1366866,107668
Sumatera Utara,SD,Perempuan,832928,78008
Banten,SD,Perempuan,574491,48793
Sulawesi Selatan,SD,Perempuan,444259,39677
Sumatera Selatan,SD,Perempuan,447073,35588
Jakarta,SD,Perempuan,392516,36276
Lampung,SD,Perempuan,404307,31814
Nusa Tenggara Timur,SD,Perempuan,366246,35328
Riau,SD,Perempuan,380843,35861
Sumatera Barat,SD,Perempuan,30341,2748
Kalimantan Barat,SD,Perempuan,282264,32939
Aceh,SD,Perempuan,234079,21665
Nusa Tenggara Barat,SD,Perempuan,245195,22352
Bali,SD,Perempuan,191168,1464
Kalimantan Timur,SD,Perempuan,196822,18296
Papua,SD,Perempuan,201963,17538
Jambi,SD,Perempuan,186538,17066
Kalimantan Selatan,SD,Perempuan,181149,16128
Yogyakarta,SD,Perempuan,164051,15404
Sulawesi Tengah,SD,Perempuan,153204,12877
Sulawesi Tenggara,SD,Perempuan,141046,15155
Kalimantan Tengah,SD,Perempuan,136911,13476
Sulawesi Utara,SD,Perempuan,114529,11398
Maluku,SD,Perempuan,108229,8884
Kepulauan Riau,SD,Perempuan,108114,9754
Bengkulu,SD,Perempuan,101478,8904
Kepulauan Bangka Belitung,SD,Perempuan,7611,8013
Sulawesi Barat,SD,Perempuan,75434,6629
Maluku Utara,SD,Perempuan,76863,6
Papua Barat,SD,Perempuan,63623,5615
Gorontalo,SD,Perempuan,59138,458
Kalimantan Utara,SD,Perempuan,37418,3234
Luar Negeri,SD,Perempuan,5336,213
Jawa Barat,SD,Laki-laki,2329240,68401
Jawa Timur,SD,Laki-laki,1476717,69942
Jawa Tengah,SD,Laki-laki,1488583,58285
Sumatera Utara,SD,Laki-laki,90117,22417
Banten,SD,Laki-laki,620642,16623
Sulawesi Selatan,SD,Laki-laki,482496,15032
Sumatera Selatan,SD,Laki-laki,486033,17869
Jakarta,SD,Laki-laki,420927,1555
Lampung,SD,Laki-laki,439299,17084
Nusa Tenggara Timur,SD,Laki-laki,409362,10232
Riau,SD,Laki-laki,417186,11748
Sumatera Barat,SD,Laki-laki,336182,10588
Kalimantan Barat,SD,Laki-laki,312025,819
Aceh,SD,Laki-laki,256092,14699
Nusa Tenggara Barat,SD,Laki-laki,266698,13204
Bali,SD,Laki-laki,208004,9564
Kalimantan Timur,SD,Laki-laki,215549,9469
Papua,SD,Laki-laki,242732,7752
Jambi,SD,Laki-laki,202612,744
Kalimantan Selatan,SD,Laki-laki,198734,7453
Yogyakarta,SD,Laki-laki,179156,6338
Sulawesi Tengah,SD,Laki-laki,166661,5976
Sulawesi Tenggara,SD,Laki-laki,152265,74
Kalimantan Tengah,SD,Laki-laki,150896,3026
Sulawesi Utara,SD,Laki-laki,125812,4171
Maluku,SD,Laki-laki,11989,7162
Kepulauan Riau,SD,Laki-laki,117284,4375
Bengkulu,SD,Laki-laki,112517,3767
Kepulauan Bangka Belitung,SD,Laki-laki,84429,3974
Sulawesi Barat,SD,Laki-laki,82938,2651
Maluku Utara,SD,Laki-laki,83789,1559
Papua Barat,SD,Laki-laki,70602,2552
Gorontalo,SD,Laki-laki,64019,2396
Kalimantan Utara,SD,Laki-laki,41086,2131
Luar Negeri,SD,Laki-laki,5796,125
Jawa Barat,SMP,Perempuan,877278,47144
Jawa Timur,SMP,Perempuan,599412,4331
Jawa Tengah,SMP,Perempuan,585228,39137
Sumatera Utara,SMP,Perempuan,325351,27474
Banten,SMP,Perempuan,205319,1847
Sulawesi Selatan,SMP,Perempuan,191186,16588
Sumatera Selatan,SMP,Perempuan,176016,11189
Jakarta,SMP,Perempuan,179332,13275
Lampung,SMP,Perempuan,155572,13386
Nusa Tenggara Timur,SMP,Perempuan,170026,16239
Riau,SMP,Perempuan,129209,13035
Sumatera Barat,SMP,Perempuan,108053,11225
Kalimantan Barat,SMP,Perempuan,119078,13315
Aceh,SMP,Perempuan,91259,9148
Nusa Tenggara Barat,SMP,Perempuan,85429,825
Bali,SMP,Perempuan,93551,6111
Kalimantan Timur,SMP,Perempuan,76394,5705
Papua,SMP,Perempuan,56703,6379
Jambi,SMP,Perempuan,62287,6075
Kalimantan Selatan,SMP,Perempuan,58322,5682
Yogyakarta,SMP,Perempuan,66701,6204
Sulawesi Tengah,SMP,Perempuan,64304,5106
Sulawesi Tenggara,SMP,Perempuan,62262,5304
Kalimantan Tengah,SMP,Perempuan,53813,5777
Sulawesi Utara,SMP,Perempuan,58885,5347
Maluku,SMP,Perempuan,46832,427
Kepulauan Riau,SMP,Perempuan,42839,4366
Bengkulu,SMP,Perempuan,44343,3228
Kepulauan Bangka Belitung,SMP,Perempuan,31969,2673
Sulawesi Barat,SMP,Perempuan,30196,2878
Maluku Utara,SMP,Perempuan,3001,2711
Papua Barat,SMP,Perempuan,22855,1903
Gorontalo,SMP,Perempuan,26074,2135
Kalimantan Utara,SMP,Perempuan,15423,1264
Luar Negeri,SMP,Perempuan,2448,140
Jawa Barat,SMP,Laki-laki,911058,36946
Jawa Timur,SMP,Laki-laki,65175,35036
Jawa Tengah,SMP,Laki-laki,606609,30096
Sumatera Utara,SMP,Laki-laki,340307,13332
Banten,SMP,Laki-laki,218529,9736
Sulawesi Selatan,SMP,Laki-laki,191453,7306
Sumatera Selatan,SMP,Laki-laki,178538,8976
Jakarta,SMP,Laki-laki,18362,8034
Lampung,SMP,Laki-laki,15964,10469
Nusa Tenggara Timur,SMP,Laki-laki,166883,5584
Riau,SMP,Laki-laki,133234,5136
Sumatera Barat,SMP,Laki-laki,110075,7394
Kalimantan Barat,SMP,Laki-laki,118581,4307
Aceh,SMP,Laki-laki,100589,7881
Nusa Tenggara Barat,SMP,Laki-laki,93154,583
Bali,SMP,Laki-laki,101129,5576
Kalimantan Timur,SMP,Laki-laki,80013,3202
Papua,SMP,Laki-laki,69,3704
Jambi,SMP,Laki-laki,64311,3648
Kalimantan Selatan,SMP,Laki-laki,62257,3878
Yogyakarta,SMP,Laki-laki,65759,4099
Sulawesi Tengah,SMP,Laki-laki,65469,3668
Sulawesi Tenggara,SMP,Laki-laki,6623,3104
Kalimantan Tengah,SMP,Laki-laki,55611,2422
Sulawesi Utara,SMP,Laki-laki,61075,2326
Maluku,SMP,Laki-laki,50118,3344
Kepulauan Riau,SMP,Laki-laki,43983,2285
Bengkulu,SMP,Laki-laki,45642,1633
Kepulauan Bangka Belitung,SMP,Laki-laki,30663,1923
Sulawesi Barat,SMP,Laki-laki,31107,1887
Maluku Utara,SMP,Laki-laki,30437,1019
Papua Barat,SMP,Laki-laki,24746,1181
Gorontalo,SMP,Laki-laki,24807,1378
Kalimantan Utara,SMP,Laki-laki,16013,1054
Luar Negeri,SMP,Laki-laki,2405,176
Jawa Barat,SMA,Perempuan,391892,19147
Jawa Timur,SMA,Perempuan,300418,16784
Jawa Tengah,SMA,Perempuan,249439,12956
Sumatera Utara,SMA,Perempuan,204021,13701
Banten,SMA,Perempuan,99407,8876
Sulawesi Selatan,SMA,Perempuan,131235,9246
Sumatera Selatan,SMA,Perempuan,110022,5177
Jakarta,SMA,Perempuan,90837,6469
Lampung,SMA,Perempuan,85266,6802
Nusa Tenggara Timur,SMA,Perempuan,100316,10319
Riau,SMA,Perempuan,83447,7358
Sumatera Barat,SMA,Perempuan,8404,647
Kalimantan Barat,SMA,Perempuan,65351,8628
Aceh,SMA,Perempuan,7451,4422
Nusa Tenggara Barat,SMA,Perempuan,53302,3979
Bali,SMA,Perempuan,42502,2515
Kalimantan Timur,SMA,Perempuan,39879,2679
Papua,SMA,Perempuan,28857,3481
Jambi,SMA,Perempuan,40571,2662
Kalimantan Selatan,SMA,Perempuan,35421,2524
Yogyakarta,SMA,Perempuan,38899,3672
Sulawesi Tengah,SMA,Perempuan,47207,2387
Sulawesi Tenggara,SMA,Perempuan,32059,2669
Kalimantan Tengah,SMA,Perempuan,29728,2922
Sulawesi Utara,SMA,Perempuan,30665,3795
Maluku,SMA,Perempuan,35728,2481
Kepulauan Riau,SMA,Perempuan,23,2364
Bengkulu,SMA,Perempuan,26767,1816
Kepulauan Bangka Belitung,SMA,Perempuan,16059,1096
Sulawesi Barat,SMA,Perempuan,1947,1627
Maluku Utara,SMA,Perempuan,14496,1122
Papua Barat,SMA,Perempuan,13393,896
Gorontalo,SMA,Perempuan,15466,1317
Kalimantan Utara,SMA,Perempuan,853,650
Luar Negeri,SMA,Perempuan,361,61
Jawa Barat,SMA,Laki-laki,302391,16075
Jawa Timur,SMA,Laki-laki,234987,1524
Jawa Tengah,SMA,Laki-laki,152836,1144
Sumatera Utara,SMA,Laki-laki,163895,7691
Banten,SMA,Laki-laki,83707,5732
Sulawesi Selatan,SMA,Laki-laki,102583,4662
Sumatera Selatan,SMA,Laki-laki,93843,453
Jakarta,SMA,Laki-laki,79875,4012
Lampung,SMA,Laki-laki,67051,609
Nusa Tenggara Timur,SMA,Laki-laki,81489,4237
Riau,SMA,Laki-laki,67639,3239
Sumatera Barat,SMA,Laki-laki,61121,4683
Kalimantan Barat,SMA,Laki-laki,56386,3004
Aceh,SMA,Laki-laki,62253,4354
Nusa Tenggara Barat,SMA,Laki-laki,49204,3141
Bali,SMA,Laki-laki,43987,2946
Kalimantan Timur,SMA,Laki-laki,32402,1784
Papua,SMA,Laki-laki,3289,2018
Jambi,SMA,Laki-laki,35085,2019
Kalimantan Selatan,SMA,Laki-laki,30333,184
Yogyakarta,SMA,Laki-laki,32864,2961
Sulawesi Tengah,SMA,Laki-laki,4257,1915
Sulawesi Tenggara,SMA,Laki-laki,23177,1659
Kalimantan Tengah,SMA,Laki-laki,26782,1672
Sulawesi Utara,SMA,Laki-laki,28624,1805
Maluku,SMA,Laki-laki,33858,1782
Kepulauan Riau,SMA,Laki-laki,18733,1384
Bengkulu,SMA,Laki-laki,21839,1017
Kepulauan Bangka Belitung,SMA,Laki-laki,12582,837
Sulawesi Barat,SMA,Laki-laki,18536,1201
Maluku Utara,SMA,Laki-laki,11613,578
Papua Barat,SMA,Laki-laki,13134,637
Gorontalo,SMA,Laki-laki,11698,836
Kalimantan Utara,SMA,Laki-laki,7621,526
Luar Negeri,SMA,Laki-laki,322,78
Jawa Barat,SMK,Perempuan,457378,23709
Jawa Timur,SMK,Perempuan,300619,20461
Jawa Tengah,SMK,Perempuan,327129,20323
Sumatera Utara,SMK,Perempuan,127449,10278
Banten,SMK,Perempuan,110224,5795
Sulawesi Selatan,SMK,Perempuan,54809,4389
Sumatera Selatan,SMK,Perempuan,46425,5576
Jakarta,SMK,Perempuan,105404,4861
Lampung,SMK,Perempuan,59863,325
Nusa Tenggara Timur,SMK,Perempuan,34744,3817
Riau,SMK,Perempuan,38477,4472
Sumatera Barat,SMK,Perempuan,36262,5461
Kalimantan Barat,SMK,Perempuan,29661,4912
Aceh,SMK,Perempuan,21461,3032
Nusa Tenggara Barat,SMK,Perempuan,27384,1953
Bali,SMK,Perempuan,43937,2789
Kalimantan Timur,SMK,Perempuan,3171,212
Papua,SMK,Perempuan,11865,226
Jambi,SMK,Perempuan,20905,2048
Kalimantan Selatan,SMK,Perempuan,23534,2566
Yogyakarta,SMK,Perempuan,20866,182
Sulawesi Tengah,SMK,Perempuan,1433,3553
Sulawesi Tenggara,SMK,Perempuan,38908,1555
Kalimantan Tengah,SMK,Perempuan,14167,2316
Sulawesi Utara,SMK,Perempuan,24002,1408
Maluku,SMK,Perempuan,9611,1569
Kepulauan Riau,SMK,Perempuan,12158,1442
Bengkulu,SMK,Perempuan,10918,1191
Kepulauan Bangka Belitung,SMK,Perempuan,12387,1108
Sulawesi Barat,SMK,Perempuan,7801,873
Maluku Utara,SMK,Perempuan,10995,1036
Papua Barat,SMK,Perempuan,5247,786
Gorontalo,SMK,Perempuan,8623,677
Kalimantan Utara,SMK,Perempuan,4171,379
Luar Negeri,SMK,Perempuan,0,0
Jawa Barat,SMK,Laki-laki,603443,25795
Jawa Timur,SMK,Laki-laki,434463,21552
Jawa Tengah,SMK,Laki-laki,447925,22445
Sumatera Utara,SMK,Laki-laki,169824,7957
Banten,SMK,Laki-laki,140467,4291
Sulawesi Selatan,SMK,Laki-laki,7517,2828
Sumatera Selatan,SMK,Laki-laki,6482,5535
Jakarta,SMK,Laki-laki,113594,4387
Lampung,SMK,Laki-laki,78094,3317
Nusa Tenggara Timur,SMK,Laki-laki,43562,237
Riau,SMK,Laki-laki,54201,2781
Sumatera Barat,SMK,Laki-laki,50299,4983
Kalimantan Barat,SMK,Laki-laki,35092,2647
Aceh,SMK,Laki-laki,32605,3538
Nusa Tenggara Barat,SMK,Laki-laki,42127,1972
Bali,SMK,Laki-laki,52741,2825
Kalimantan Timur,SMK,Laki-laki,42776,1589
Papua,SMK,Laki-laki,19734,173
Jambi,SMK,Laki-laki,27955,1583
Kalimantan Selatan,SMK,Laki-laki,32148,2196
Yogyakarta,SMK,Laki-laki,24029,1398
Sulawesi Tengah,SMK,Laki-laki,17924,3313
Sulawesi Tenggara,SMK,Laki-laki,49769,1075
Kalimantan Tengah,SMK,Laki-laki,18605,1743
Sulawesi Utara,SMK,Laki-laki,25898,879
Maluku,SMK,Laki-laki,11865,1298
Kepulauan Riau,SMK,Laki-laki,17091,992
Bengkulu,SMK,Laki-laki,16445,960
Kepulauan Bangka Belitung,SMK,Laki-laki,14188,101
Sulawesi Barat,SMK,Laki-laki,8824,762
Maluku Utara,SMK,Laki-laki,12774,661
Papua Barat,SMK,Laki-laki,7691,758
Gorontalo,SMK,Laki-laki,10516,498
Kalimantan Utara,SMK,Laki-laki,4891,387
Luar Negeri,SMK,Laki-laki,0,0
Jawa Barat,SLB,Perempuan,9107,2899
Jawa Timur,SLB,Perempuan,7565,2438
Jawa Tengah,SLB,Perempuan,6794,1835
Sumatera Utara,SLB,Perempuan,1879,519
Banten,SLB,Perempuan,1976,849
Sulawesi Selatan,SLB,Perempuan,1957,341
Sumatera Selatan,SLB,Perempuan,885,708
Jakarta,SLB,Perempuan,2244,257
Lampung,SLB,Perempuan,743,409
Nusa Tenggara Timur,SLB,Perempuan,1057,612
Riau,SLB,Perempuan,1076,379
Sumatera Barat,SLB,Perempuan,2306,812
Kalimantan Barat,SLB,Perempuan,493,1063
Aceh,SLB,Perempuan,1228,394
Nusa Tenggara Barat,SLB,Perempuan,133,155
Bali,SLB,Perempuan,740,220
Kalimantan Timur,SLB,Perempuan,726,388
Papua,SLB,Perempuan,252,247
Jambi,SLB,Perempuan,642,180
Kalimantan Selatan,SLB,Perempuan,813,268
Yogyakarta,SLB,Perempuan,507,360
Sulawesi Tengah,SLB,Perempuan,1123,865
Sulawesi Tenggara,SLB,Perempuan,2023,176
Kalimantan Tengah,SLB,Perempuan,393,204
Sulawesi Utara,SLB,Perempuan,506,115
Maluku,SLB,Perempuan,340,71
Kepulauan Riau,SLB,Perempuan,481,188
Bengkulu,SLB,Perempuan,460,166
Kepulauan Bangka Belitung,SLB,Perempuan,492,156
Sulawesi Barat,SLB,Perempuan,390,176
Maluku Utara,SLB,Perempuan,357,145
Papua Barat,SLB,Perempuan,82,106
Gorontalo,SLB,Perempuan,371,23
Kalimantan Utara,SLB,Perempuan,122,33
Luar Negeri,SLB,Perempuan,0,0
Jawa Barat,SLB,Laki-laki,13126,1266
Jawa Timur,SLB,Laki-laki,11008,899
Jawa Tengah,SLB,Laki-laki,9781,815
Sumatera Utara,SLB,Laki-laki,2676,123
Banten,SLB,Laki-laki,3204,274
Sulawesi Selatan,SLB,Laki-laki,2815,109
Sumatera Selatan,SLB,Laki-laki,151,276
Jakarta,SLB,Laki-laki,3452,124
Lampung,SLB,Laki-laki,1075,192
Nusa Tenggara Timur,SLB,Laki-laki,1428,185
Riau,SLB,Laki-laki,1906,121
Sumatera Barat,SLB,Laki-laki,3943,293
Kalimantan Barat,SLB,Laki-laki,873,189
Aceh,SLB,Laki-laki,1931,229
Nusa Tenggara Barat,SLB,Laki-laki,1897,64
Bali,SLB,Laki-laki,1198,144
Kalimantan Timur,SLB,Laki-laki,1467,160
Papua,SLB,Laki-laki,365,93
Jambi,SLB,Laki-laki,1084,66
Kalimantan Selatan,SLB,Laki-laki,1343,81
Yogyakarta,SLB,Laki-laki,855,127
Sulawesi Tengah,SLB,Laki-laki,1748,382
Sulawesi Tenggara,SLB,Laki-laki,3115,67
Kalimantan Tengah,SLB,Laki-laki,618,63
Sulawesi Utara,SLB,Laki-laki,752,30
Maluku,SLB,Laki-laki,588,34
Kepulauan Riau,SLB,Laki-laki,761,61
Bengkulu,SLB,Laki-laki,750,33
